group_id,sha256,size_bytes,copy_count,potential_duplicate_bytes,paths
duplicate_23411,9b5ad3e9ccf87854814941798f9babf0a5846126faebc68afd4a74520475d568,33440,8,234080,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/feature_metadata.csv;results/lendingclub_v2/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_59865aa71763/llm_responses/fold_5/llm/feature_metadata.csv;results/lendingclub_v2/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a/llm_responses/fold_5/llm/feature_metadata.csv;results/lendingclub_v2/catboost/llm/catboost_llm_llm_e6489647a93c/llm_responses/fold_5/feature_metadata.csv;results/lendingclub_v2/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_4ecceaa878fc/llm_responses/fold_5/llm/feature_metadata.csv;results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_5/llm/feature_metadata.csv;results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/feature_metadata.csv;results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_5/feature_metadata.csv
duplicate_23467,9bb703920eca4b6119e81a105583a4f6ca220651f13b418479ab7cd56c413f3e,1042,5,4168,.venv/Lib/site-packages/tzdata/zoneinfo/America/Denver;.venv/Lib/site-packages/tzdata/zoneinfo/America/Shiprock;.venv/Lib/site-packages/tzdata/zoneinfo/MST7MDT;.venv/Lib/site-packages/tzdata/zoneinfo/Navajo;.venv/Lib/site-packages/tzdata/zoneinfo/US/Mountain
duplicate_23607,9ce352ef392c1874eb6c4263ef72d84595bdeb83a7710ba3fd5e9f363a43a10d,855,2,855,.venv/Lib/site-packages/tzdata/zoneinfo/America/Iqaluit;.venv/Lib/site-packages/tzdata/zoneinfo/America/Pangnirtung
duplicate_23657,9d3b18af4d44fe295a35f29c65bc317b580fc497a21d419cad401834efc545b5,12,2,12,.tmp/pytest-clip-final/test_complete_run_without_mark0/runs/homecredit_lr_clip/results/experiment_summary.csv;.tmp/pytest-final/test_complete_run_without_mark0/runs/homecredit_lr_clip/results/experiment_summary.csv
duplicate_23757,9dec33ed95d1468bfccf3976266f78a7ca1bb8604642226bb2b103527a5db53b,2212,2,2212,.venv/Lib/site-packages/sklearn/ensemble/_gradient_boosting.cp313-win_amd64.lib;.venv/Lib/site-packages/sklearn/ensemble/_hist_gradient_boosting/_gradient_boosting.cp313-win_amd64.lib
duplicate_23767,9dfad722ddb32338541b3ab77cb0831e4a9e16158f8711238abb38c5b42e3d16,10237,8,71659,results/lendingclub/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_263dc623a138/llm_responses/fold_3/llm/feature_metadata.csv;results/lendingclub/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_429b32e00b37/llm_responses/fold_3/llm/feature_metadata.csv;results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/llm_responses/fold_3/llm/feature_metadata.csv;results/lendingclub/catboost/llm/catboost_llm_llm_fe14a4902388/llm_responses/fold_3/feature_metadata.csv;results/lendingclub/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_3ade576dac90/llm_responses/fold_3/llm/feature_metadata.csv;results/lendingclub/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_ede4e8b044ab/llm_responses/fold_3/llm/feature_metadata.csv;results/lendingclub/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_c3c3d4603207/llm_responses/fold_3/llm/feature_metadata.csv;results/lendingclub/lr/llm/lr_llm_llm_94542581466b/llm_responses/fold_3/feature_metadata.csv
duplicate_23806,9e343e5e6ff3508bab7e061df417d37e1fe42d3c09f57205f3d6a0ed8a809964,141040,8,987280,results/homecredit/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_159b47a7bfa0/llm_responses/fold_5/llm/prompt.txt;results/homecredit/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_87fbcccf4952/llm_responses/fold_5/llm/prompt.txt;results/homecredit/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8993eae5a4f7/llm_responses/fold_5/llm/prompt.txt;results/homecredit/catboost/llm/catboost_llm_llm_d54c966a1d6e/llm_responses/fold_5/prompt.txt;results/homecredit/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_9ceedb78b89f/llm_responses/fold_5/llm/prompt.txt;results/homecredit/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_f69e1a0cffc2/llm_responses/fold_5/llm/prompt.txt;results/homecredit/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_1ddd0142e614/llm_responses/fold_5/llm/prompt.txt;results/homecredit/lr/llm/lr_llm_llm_66fabfd650a1/llm_responses/fold_5/prompt.txt
duplicate_23866,9ea7c9f06e74670f7194e58990083c8a56f04987871da6d5a46d1ab20f1b820f,3054,5,12216,results/corrected_lendingclub_to_homecredit_transfer/training/seeds/seed_11/config_snapshot.yaml;results/corrected_lendingclub_to_homecredit_transfer/training/seeds/seed_22/config_snapshot.yaml;results/corrected_lendingclub_to_homecredit_transfer/training/seeds/seed_33/config_snapshot.yaml;results/corrected_lendingclub_to_homecredit_transfer/training/seeds/seed_44/config_snapshot.yaml;results/corrected_lendingclub_to_homecredit_transfer/training/seeds/seed_55/config_snapshot.yaml
duplicate_23927,9f165aabe7dbeac5f5eab73ec72931cb399d184c887f4a3750381add615ddb60,1157187,2,1157187,results/clip/text_baseline/homecredit_text_embeddings.parquet;results/clip_v2/text_baseline/homecredit_text_embeddings.parquet
duplicate_23936,9f33bd8a21a41b729b05dac5deeb0e868f218a092b0e3fe5988094cf167217f6,673,2,673,.venv/Lib/site-packages/joblib/test/data/joblib_0.9.2_compressed_pickle_py34_np19.gz;.venv/Lib/site-packages/joblib/test/data/joblib_0.9.2_compressed_pickle_py35_np19.gz
duplicate_23999,9fa7fe27a07a685894d1eba42becbd8b71fa64006a380987ddb51439e0e9c362,904,41,36160,tests_runtime/pytest/test_auc_drop_adversarial_clai0/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai1/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai10/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai11/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai2/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai3/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai4/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai5/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai6/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai7/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai8/psi_details.csv;tests_runtime/pytest/test_auc_drop_adversarial_clai9/psi_details.csv;tests_runtime/pytest/test_derived_metric_provenance0/psi_details.csv;tests_runtime/pytest/test_derived_metric_provenance1/psi_details.csv;tests_runtime/pytest/test_derived_metric_provenance2/psi_details.csv;tests_runtime/pytest/test_derived_metric_provenance3/psi_details.csv;tests_runtime/pytest/test_derived_metric_provenance4/psi_details.csv;tests_runtime/pytest/test_derived_metric_provenance5/psi_details.csv;tests_runtime/pytest/test_derived_metric_provenance6/psi_details.csv;tests_runtime/pytest/test_duplicate_quantile_edges_0/psi_details.csv;tests_runtime/pytest/test_invalid_saved_probabiliti0/psi_details.csv;tests_runtime/pytest/test_invalid_saved_probabiliti1/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar0/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar1/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar11/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar12/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar13/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar14/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar15/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar16/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar2/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar3/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar4/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar5/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar6/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar7/psi_details.csv;tests_runtime/pytest/test_psi_adversarial_claims_ar8/psi_details.csv;tests_runtime/pytest/test_row_shuffling_preserves_a0/original/psi_details.csv;tests_runtime/pytest/test_row_shuffling_preserves_a0/shuffled/psi_details.csv;tests_runtime/pytest/test_valid_derived_metric_arti0/lr/psi_details.csv;tests_runtime/pytest/test_valid_derived_metric_arti1/catboost/psi_details.csv
duplicate_24022,9fcde8d584dea0585f5c8727aaf35f48a149e0dbd3a83bf6cef8bca9c14021e3,1074,3,2148,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Jerusalem;.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Tel_Aviv;.venv/Lib/site-packages/tzdata/zoneinfo/Israel
duplicate_24050,a0059b31c09a6625e444abecf474cab8017525380d1554a490098ba8b5983a3b,138456,8,969192,results/lendingclub/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_263dc623a138/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv;results/lendingclub/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_429b32e00b37/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv;results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv;results/lendingclub/catboost/llm/catboost_llm_llm_fe14a4902388/llm_responses/final_dev/iv_prefilter/bin_stats.csv;results/lendingclub/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_3ade576dac90/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv;results/lendingclub/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_ede4e8b044ab/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv;results/lendingclub/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_c3c3d4603207/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv;results/lendingclub/lr/llm/lr_llm_llm_94542581466b/llm_responses/final_dev/iv_prefilter/bin_stats.csv
duplicate_24088,a04c2c72f4f76a83178d036dd97d157ee1f32e478e44dda7a5c10923687ee6cf,511,2,511,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Taipei;.venv/Lib/site-packages/tzdata/zoneinfo/ROC
duplicate_24155,a0c45ae2a289841cbeba2443b7ebaa3b31c0a9e9dcc73294aca5729da0092405,236,2,236,.venv/Lib/site-packages/joblib/test/data/joblib_0.9.2_pickle_py27_np16.pkl_03.npy;.venv/Lib/site-packages/joblib/test/data/joblib_0.9.2_pickle_py27_np17.pkl_03.npy
duplicate_24176,a0ea6f447f346de53f5ac5444cf92d8aa0248e1964880c7b143a17e0252c3239,596,4,1788,.venv/Lib/site-packages/plotly/graph_objs/layout/polar/radialaxis/__init__.py;.venv/Lib/site-packages/plotly/graph_objs/layout/scene/xaxis/__init__.py;.venv/Lib/site-packages/plotly/graph_objs/layout/scene/yaxis/__init__.py;.venv/Lib/site-packages/plotly/graph_objs/layout/scene/zaxis/__init__.py
duplicate_24179,a0f055c501a49a156904a12dd1022562d72f1ede0103f5bd644b62d5bb9a467c,420,5,1680,.venv/Lib/site-packages/plotly/graph_objs/bar/marker/__init__.py;.venv/Lib/site-packages/plotly/graph_objs/barpolar/marker/__init__.py;.venv/Lib/site-packages/plotly/graph_objs/histogram/marker/__init__.py;.venv/Lib/site-packages/plotly/graph_objs/icicle/marker/__init__.py;.venv/Lib/site-packages/plotly/graph_objs/sunburst/marker/__init__.py
duplicate_24202,a1177ba5f6add875ad41b17a4db9046fbeb876a3cef0b924b885d505f34e3f75,19125,2,19125,artifacts/llm_cache/fold_fold_5_e99124836c5b6823d1b45372f386791fd722ef81635ebabb173fa954a1f44899.json;results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_5/selection_payload.json
duplicate_24224,a1455009d69a45c4f5f4bfebbd02fa9787e8dab63eeb3c0bdef22c9e2a842b1d,124748,2,124748,results/lendingclub_v2/catboost/statistical/catboost_statistical_domain_rule_baseline_9f4a8907eaf7/llm_responses/fold_1/domain_rule_ranking.csv;results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/fold_1/domain_rule_ranking.csv
duplicate_24298,a1b4912385f808785c63e3eadaad4568acb1998129ac3771d6e9fb95cd7f178a,20765,9,166120,artifacts/llm_cache/fold_fold_4_5d4fca1fb303a029aa6c724ae3898074d60f3016bc158cd17b429d4a4fc68335.json;results/lendingclub/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_263dc623a138/llm_responses/fold_4/llm/selection_payload.json;results/lendingclub/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_429b32e00b37/llm_responses/fold_4/llm/selection_payload.json;results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/llm_responses/fold_4/llm/selection_payload.json;results/lendingclub/catboost/llm/catboost_llm_llm_fe14a4902388/llm_responses/fold_4/selection_payload.json;results/lendingclub/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_3ade576dac90/llm_responses/fold_4/llm/selection_payload.json;results/lendingclub/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_ede4e8b044ab/llm_responses/fold_4/llm/selection_payload.json;results/lendingclub/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_c3c3d4603207/llm_responses/fold_4/llm/selection_payload.json;results/lendingclub/lr/llm/lr_llm_llm_94542581466b/llm_responses/fold_4/selection_payload.json
duplicate_24331,a1ed79d379bfbe6556366eb74661810a3c92b56b4be22bfa85f93418651c354d,75,2,75,.tmp/pytest-final/test_feature_selection_fit_nev0/spy_run/results/oot_predictions.csv;.tmp/pytest-final/test_pipeline_runs_on_tiny_dum0/run/results/oot_predictions.csv
duplicate_24352,a219d557677002f9df64aad52e66bf8dede26924810dbaf1c4d8d4350f926d13,3759,2,3759,results/lendingclub/catboost/statistical/catboost_statistical_mrmr_e9152da1cab6/features/final_selected_features.csv;results/lendingclub/catboost/statistical/catboost_statistical_mrmr_e9152da1cab6/selected_feature_sets/final_selected_features.csv
duplicate_24359,a2241587fe4f9d033413780f762cf4f5608d9b08870cc6867abfde96a0777283,92,2,92,.venv/Lib/site-packages/distro-1.9.0.dist-info/WHEEL;.venv/Lib/site-packages/sniffio-1.3.1.dist-info/WHEEL
duplicate_24374,a23386fa8aa2db91ce9d8e811616afff76e65a0d4b0c82d3e2ffa4c4e155baa2,172,2,172,.venv/Lib/site-packages/tzdata/zoneinfo/Pacific/Enderbury;.venv/Lib/site-packages/tzdata/zoneinfo/Pacific/Kanton
duplicate_24468,a2cc4ca0ce13c1aff3916080a7a409b994ef579b57547249d0e9965d8c4fc810,52,2,52,.tmp/pytest-clip-final/test_complete_run_without_mark0/runs/homecredit_lr_clip/checkpoint_anchor_binding.json;.tmp/pytest-final/test_complete_run_without_mark0/runs/homecredit_lr_clip/checkpoint_anchor_binding.json
duplicate_24502,a2fca15ec13e8a8ae73b1f7dfe23a642365b76a208a7351f893edd4ef56342ba,3266,2,3266,.venv/Lib/site-packages/pyarrow/include/arrow/python/extension_type.h;.venv/Lib/site-packages/pyarrow/src/arrow/python/extension_type.h
duplicate_24574,a388a6671f4112cbbf5ad11442e8af6b393a1a3ba1f71af4de1e63c2555481a0,51750,2,51750,results/research_summary/migrations/registry_artifact_identity_migration_v1_20260629T135128Z/backups/run_index.csv;results/research_summary/run_index.csv
duplicate_24622,a3d183795a8e4a3a05e9e1aa2844721673a61097ac32856b825685d4a464eadc,35507,2,35507,results/lendingclub/catboost/statistical/catboost_statistical_domain_rule_baseline_60387d67d96a/llm_responses/fold_5/domain_rule_ranking.csv;results/lendingclub/lr/statistical/lr_statistical_domain_rule_baseline_6d9b138cc826/llm_responses/fold_5/domain_rule_ranking.csv
duplicate_24637,a3e329cdf8d85a404447b5c38a2f2f79023ab1494abe3dc858449a7c2141133d,1195,8,8365,results/lendingclub/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_263dc623a138/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_429b32e00b37/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub/catboost/llm/catboost_llm_llm_fe14a4902388/llm_responses/fold_3/selected_features.csv;results/lendingclub/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_3ade576dac90/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_ede4e8b044ab/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_c3c3d4603207/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub/lr/llm/lr_llm_llm_94542581466b/llm_responses/fold_3/selected_features.csv
duplicate_24643,a3ee153cfe4e7b6ab7fdb6b7e0f61dd84a44f2ebe9d309361de9939cd1543ebe,37350,2,37350,results/lendingclub/catboost/statistical/catboost_statistical_domain_rule_baseline_60387d67d96a/llm_responses/final_dev/domain_rule_ranking.csv;results/lendingclub/lr/statistical/lr_statistical_domain_rule_baseline_6d9b138cc826/llm_responses/final_dev/domain_rule_ranking.csv
duplicate_24686,a433187112347485ad1bd618e0500958cc5a48c26a664bea76e491f98b6fae1d,24009,8,168063,results/lendingclub/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_263dc623a138/llm_responses/fold_4/llm/prompt.txt;results/lendingclub/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_429b32e00b37/llm_responses/fold_4/llm/prompt.txt;results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/llm_responses/fold_4/llm/prompt.txt;results/lendingclub/catboost/llm/catboost_llm_llm_fe14a4902388/llm_responses/fold_4/prompt.txt;results/lendingclub/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_3ade576dac90/llm_responses/fold_4/llm/prompt.txt;results/lendingclub/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_ede4e8b044ab/llm_responses/fold_4/llm/prompt.txt;results/lendingclub/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_c3c3d4603207/llm_responses/fold_4/llm/prompt.txt;results/lendingclub/lr/llm/lr_llm_llm_94542581466b/llm_responses/fold_4/prompt.txt
duplicate_24689,a437b1700333aeff53a8b5868d5387c080dc14c2d3e95aa5ce36f901b3669284,339,2,339,.venv/Lib/site-packages/tzdata/zoneinfo/America/Jamaica;.venv/Lib/site-packages/tzdata/zoneinfo/Jamaica
duplicate_24735,a4858d635102b5f5c93a6189bbbe11065f076e2054f04b351cab4f1955dc8a4a,18134,2,18134,artifacts/llm_cache/fold_fold_3_9953431ed798b4e074ee77931a795eb7daca6f624ebdc11961ee88814586afb1.json;results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_3/selection_payload.json
duplicate_24768,a4c2229bdc2a2a630acdc095b4d86008e5c3e3bc7773174354f3da4f5beb9cde,575056,2,575056,.venv/Lib/site-packages/numpy.libs/msvcp140-a4c2229bdc2a2a630acdc095b4d86008.dll;.venv/Lib/site-packages/pandas.libs/msvcp140-a4c2229bdc2a2a630acdc095b4d86008.dll
duplicate_24909,a5a91f80f95c4ec016f6ab71ce39ca6d15b8a8bc48641e63a977c4884a8ad827,298458,8,2089206,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv;results/lendingclub_v2/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_59865aa71763/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv;results/lendingclub_v2/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv;results/lendingclub_v2/catboost/llm/catboost_llm_llm_e6489647a93c/llm_responses/fold_1/iv_prefilter/bin_stats.csv;results/lendingclub_v2/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_4ecceaa878fc/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv;results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv;results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv;results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_1/iv_prefilter/bin_stats.csv
duplicate_24939,a5da1ae488dfffce491e63e3bfec77b0574b1a84dfcec91ffcb49655eefdbbbc,201,4,603,results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression.incomplete_oof_overlap_20260629/features/semantic_group_stability.csv;results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression/features/semantic_group_stability.csv;results/research_summary/migrations/final_pre_prompt4_stability_repair_v1/staged/logistic_regression/features/semantic_group_stability.csv;results/research_summary/migrations/final_pre_prompt4_stability_repair_v2/staged/logistic_regression/features/semantic_group_stability.csv
duplicate_24991,a632950c5bddd4f954df7928ee1a2a4a6196b6af47581f2f8c1efcafd37eaf99,2372,8,16604,results/homecredit/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_159b47a7bfa0/llm_responses/fold_1/llm/selected_features.csv;results/homecredit/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_87fbcccf4952/llm_responses/fold_1/llm/selected_features.csv;results/homecredit/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8993eae5a4f7/llm_responses/fold_1/llm/selected_features.csv;results/homecredit/catboost/llm/catboost_llm_llm_d54c966a1d6e/llm_responses/fold_1/selected_features.csv;results/homecredit/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_9ceedb78b89f/llm_responses/fold_1/llm/selected_features.csv;results/homecredit/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_f69e1a0cffc2/llm_responses/fold_1/llm/selected_features.csv;results/homecredit/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_1ddd0142e614/llm_responses/fold_1/llm/selected_features.csv;results/homecredit/lr/llm/lr_llm_llm_66fabfd650a1/llm_responses/fold_1/selected_features.csv
