path,category,size_bytes,proposed_action,confidence,reason
.venv/Lib/site-packages/sympy/polys/matrices/__pycache__/,TEMPORARY_OR_CACHE,322767,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/polys/matrices/tests/,REPRODUCIBILITY_SUPPORT,186646,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/polys/numberfields/,REPRODUCIBILITY_SUPPORT,576587,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/polys/numberfields/__pycache__/,TEMPORARY_OR_CACHE,241472,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/polys/numberfields/tests/,REPRODUCIBILITY_SUPPORT,87861,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/polys/tests/,REPRODUCIBILITY_SUPPORT,670670,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/printing/,REPRODUCIBILITY_SUPPORT,2773172,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/printing/__pycache__/,TEMPORARY_OR_CACHE,838070,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/printing/pretty/,REPRODUCIBILITY_SUPPORT,548049,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/printing/pretty/__pycache__/,TEMPORARY_OR_CACHE,211695,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/printing/pretty/tests/,REPRODUCIBILITY_SUPPORT,187716,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/printing/tests/,REPRODUCIBILITY_SUPPORT,678058,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/sandbox/,REPRODUCIBILITY_SUPPORT,3509,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/sandbox/tests/,REPRODUCIBILITY_SUPPORT,1179,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/series/,REPRODUCIBILITY_SUPPORT,618108,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/series/__pycache__/,TEMPORARY_OR_CACHE,249160,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/series/benchmarks/,REPRODUCIBILITY_SUPPORT,380,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/series/tests/,REPRODUCIBILITY_SUPPORT,178021,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/sets/,REPRODUCIBILITY_SUPPORT,597759,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/sets/__pycache__/,TEMPORARY_OR_CACHE,209539,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/sets/handlers/,REPRODUCIBILITY_SUPPORT,78959,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/sets/handlers/__pycache__/,TEMPORARY_OR_CACHE,35608,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/sets/tests/,REPRODUCIBILITY_SUPPORT,155652,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/simplify/,REPRODUCIBILITY_SUPPORT,1199851,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/simplify/__pycache__/,TEMPORARY_OR_CACHE,544108,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/simplify/tests/,REPRODUCIBILITY_SUPPORT,213421,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/solvers/,REPRODUCIBILITY_SUPPORT,2963635,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/solvers/__pycache__/,TEMPORARY_OR_CACHE,524598,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/solvers/benchmarks/,REPRODUCIBILITY_SUPPORT,288,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/solvers/diophantine/,REPRODUCIBILITY_SUPPORT,309962,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/solvers/diophantine/__pycache__/,TEMPORARY_OR_CACHE,144017,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/solvers/diophantine/tests/,REPRODUCIBILITY_SUPPORT,43335,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/solvers/ode/,REPRODUCIBILITY_SUPPORT,1309808,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/solvers/ode/__pycache__/,TEMPORARY_OR_CACHE,544135,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/solvers/ode/tests/,REPRODUCIBILITY_SUPPORT,324930,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/solvers/tests/,REPRODUCIBILITY_SUPPORT,338632,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/stats/,REPRODUCIBILITY_SUPPORT,739453,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/stats/sampling/,REPRODUCIBILITY_SUPPORT,25682,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/stats/sampling/tests/,REPRODUCIBILITY_SUPPORT,12129,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/stats/tests/,REPRODUCIBILITY_SUPPORT,200582,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/strategies/,REPRODUCIBILITY_SUPPORT,67151,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/strategies/__pycache__/,TEMPORARY_OR_CACHE,24350,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/strategies/branch/,REPRODUCIBILITY_SUPPORT,16899,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/strategies/branch/__pycache__/,TEMPORARY_OR_CACHE,8118,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/strategies/branch/tests/,REPRODUCIBILITY_SUPPORT,4510,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/strategies/tests/,REPRODUCIBILITY_SUPPORT,9458,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/tensor/,REPRODUCIBILITY_SUPPORT,886723,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/tensor/__pycache__/,TEMPORARY_OR_CACHE,52143,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/tensor/array/,REPRODUCIBILITY_SUPPORT,474085,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/tensor/array/__pycache__/,TEMPORARY_OR_CACHE,95821,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/tensor/array/expressions/,REPRODUCIBILITY_SUPPORT,238583,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/tensor/array/expressions/tests/,REPRODUCIBILITY_SUPPORT,82537,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/tensor/array/tests/,REPRODUCIBILITY_SUPPORT,63747,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/tensor/tests/,REPRODUCIBILITY_SUPPORT,125574,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/testing/,REPRODUCIBILITY_SUPPORT,169781,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/testing/tests/,REPRODUCIBILITY_SUPPORT,43225,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/unify/,REPRODUCIBILITY_SUPPORT,24045,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/unify/tests/,REPRODUCIBILITY_SUPPORT,10953,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/utilities/,REPRODUCIBILITY_SUPPORT,1422885,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/utilities/__pycache__/,TEMPORARY_OR_CACHE,257137,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/utilities/_compilation/,REPRODUCIBILITY_SUPPORT,47828,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/utilities/_compilation/tests/,REPRODUCIBILITY_SUPPORT,3189,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/utilities/mathml/,REPRODUCIBILITY_SUPPORT,373622,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/utilities/mathml/__pycache__/,TEMPORARY_OR_CACHE,4053,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/sympy/utilities/mathml/data/,REPRODUCIBILITY_SUPPORT,366181,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/utilities/tests/,REPRODUCIBILITY_SUPPORT,369004,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/vector/,REPRODUCIBILITY_SUPPORT,236196,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/sympy/vector/tests/,REPRODUCIBILITY_SUPPORT,79371,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/threadpoolctl-3.6.0.dist-info/,REPRODUCIBILITY_SUPPORT,16022,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/threadpoolctl-3.6.0.dist-info/licenses/,REPRODUCIBILITY_SUPPORT,1507,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers-0.22.2.dist-info/,REPRODUCIBILITY_SUPPORT,10308,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/,REPRODUCIBILITY_SUPPORT,7697416,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/__pycache__/,TEMPORARY_OR_CACHE,2217,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/tokenizers/decoders/,REPRODUCIBILITY_SUPPORT,13726,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/decoders/__pycache__/,TEMPORARY_OR_CACHE,751,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/tokenizers/implementations/,REPRODUCIBILITY_SUPPORT,93457,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/implementations/__pycache__/,TEMPORARY_OR_CACHE,49562,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/tokenizers/models/,REPRODUCIBILITY_SUPPORT,20869,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/models/__pycache__/,TEMPORARY_OR_CACHE,424,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/tokenizers/normalizers/,REPRODUCIBILITY_SUPPORT,28928,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/normalizers/__pycache__/,TEMPORARY_OR_CACHE,1403,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/tokenizers/pre_tokenizers/,REPRODUCIBILITY_SUPPORT,34050,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/pre_tokenizers/__pycache__/,TEMPORARY_OR_CACHE,855,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/tokenizers/processors/,REPRODUCIBILITY_SUPPORT,15706,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/processors/__pycache__/,TEMPORARY_OR_CACHE,523,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/tokenizers/tools/,REPRODUCIBILITY_SUPPORT,20317,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/trainers/,REPRODUCIBILITY_SUPPORT,11903,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/tokenizers/trainers/__pycache__/,TEMPORARY_OR_CACHE,466,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch-2.12.1.dist-info/,REPRODUCIBILITY_SUPPORT,1722851,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/,REPRODUCIBILITY_SUPPORT,491269748,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/__pycache__/,TEMPORARY_OR_CACHE,2278860,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_awaits/,REPRODUCIBILITY_SUPPORT,3949,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_awaits/__pycache__/,TEMPORARY_OR_CACHE,2208,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_C/,REPRODUCIBILITY_SUPPORT,1780095,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_C/_acc/,REPRODUCIBILITY_SUPPORT,583,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_C/_dynamo/,REPRODUCIBILITY_SUPPORT,20948,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_C/_export/,REPRODUCIBILITY_SUPPORT,1079,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_C_flatbuffer/,REPRODUCIBILITY_SUPPORT,555,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_custom_op/,REPRODUCIBILITY_SUPPORT,88490,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_custom_op/__pycache__/,TEMPORARY_OR_CACHE,47585,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_decomp/,REPRODUCIBILITY_SUPPORT,541851,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_decomp/__pycache__/,TEMPORARY_OR_CACHE,297862,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_dispatch/,REPRODUCIBILITY_SUPPORT,20688,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_dispatch/__pycache__/,TEMPORARY_OR_CACHE,12979,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_dynamo/,REPRODUCIBILITY_SUPPORT,8738006,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_dynamo/__pycache__/,TEMPORARY_OR_CACHE,2263068,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_dynamo/backends/,REPRODUCIBILITY_SUPPORT,98942,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_dynamo/backends/__pycache__/,TEMPORARY_OR_CACHE,7680,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_dynamo/polyfills/,REPRODUCIBILITY_SUPPORT,152611,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_dynamo/polyfills/__pycache__/,TEMPORARY_OR_CACHE,68401,DELETE,HIGH,standard generated cache or temporary runtime artifact
.venv/Lib/site-packages/torch/_dynamo/repro/,REPRODUCIBILITY_SUPPORT,101118,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
.venv/Lib/site-packages/torch/_dynamo/variables/,REPRODUCIBILITY_SUPPORT,3680695,KEEP,MEDIUM,local environment retained because post-cleanup validation uses it
